Year,Rating
0,1200.0
2011,1261.3700901280565
2012,1267.9856417762076
2013,1182.0730359453776
2014,1254.5532235204237
2018,1133.3755084656862
2020,1262.3842940996306
2021,1398.4283369644054
2022,1425.9959452213905
