Year,Rating
0,1200.0
2011,1503.7763599155533
2012,1710.4032333304863
2013,1944.3995333346725
2014,2344.3995333346725
2018,2708.6852476203867
2019,3046.1852476203867
2020,3362.851914287053
2021,3662.851914287053
2022,3949.2155506506897
