Year,Rating
0,1200.0
2011,1393.211350856792
2012,1522.527774946447
2013,1601.4547206792026
2014,1790.1214160957925
2018,2094.300351323249
2019,2431.800351323249
2020,2748.4670179899153
2021,3048.4670179899153
2022,3334.830654353552
