Year,Rating
0,1200.0
2011,1261.3700901280565
2012,1453.231564118143
2013,1678.7010278221865
2014,1872.1536119011384
2018,2236.4393261868527
2019,2573.9393261868527
2020,2890.605992853519
2021,3190.605992853519
2022,3476.9696292171557
