Year,Rating
0,1200.0
2011,1628.532257420176
2012,2077.6856105717898
2013,2501.870336688537
2014,2901.870336688537
2018,3266.1560509742512
2019,3603.6560509742512
2020,3920.3227176409177
2021,4220.322717640918
2022,4506.686354004554
