Year,Rating
0,25.0
2011,27.83565436587785
2012,22.944303398900317
2013,23.861096282703365
2014,23.12114937804118
2016,22.974309259867784
2017,22.12843344577859
2018,22.934611119728675
2019,23.344582264572463
2021,22.56172311162901
2022,22.561379848584853
