Year,Rating
0,25.0
2011,27.502726623279116
2012,22.91097793077906
2013,23.931939964595053
2014,24.069344658342484
2016,25.38957061894325
2017,26.99334491697228
2018,23.54465981984316
2019,24.177572072329056
2021,25.74480474891263
2022,26.31385117672989
