Year,Rating
0,25.0
2011,27.174084474856656
2012,23.623006810939984
2013,23.213772823840134
2014,24.67260852449772
2016,26.446732781763973
2017,24.88762852644783
2018,24.486675711594234
2019,24.568545586265543
2021,23.611073799742318
2022,23.095568174793147
