Year,Rating
0,25.0
2011,27.753122045792864
2012,35.77159131282362
2013,35.584908036713635
2014,36.10948396960379
2016,36.120263673384216
2017,35.17451256442998
2018,37.53403345286371
2019,37.62457947527224
2021,37.22553053916417
2022,37.871743382662196
