Year,Rating
0,1500.0
2011,1282.1426352236158
2012,1475.5546147139403
2013,1556.3981735463913
2014,1284.3121355264175
2015,1430.2245225877623
2016,1515.8031647641826
2017,1681.0846094857563
2018,1379.8318654323755
2019,1316.058347821602
2020,1538.8059395738812
2021,1774.3439421937405
2022,1850.444061902501
