Year,Rating
0,1500.0
2011,1161.2373195086743
2012,963.3400700717353
2013,905.0916342374337
2014,976.1229556060714
2015,1145.446081710727
2016,1083.4726678284478
2017,1321.3007949217942
2018,1185.8594454644203
2019,1158.2446322957721
2020,1228.6753791807341
2021,1087.0869126004018
2022,1239.5210755475214
