Year,Rating
0,1500.0
2011,1381.3636831163772
2012,1230.6128455779046
2013,1456.707411826078
2014,1495.3053460172846
2015,1236.2942734306241
2016,983.9672060707824
2017,1384.7038712521198
2018,1761.346448060531
2019,1643.3100085695914
2020,1845.2246378323528
2021,1624.968221823354
2022,1687.9831004601413
