Year,Rating
0,1500.0
2011,1755.2581693088928
2012,1738.2808626104857
2013,1729.5814051613715
2014,1983.2930148299652
2015,2106.126698919447
2016,1952.7701228082835
2017,2018.5288223008504
2018,1826.0015121602814
2019,1777.018140823875
2020,1789.2919141744997
2021,1924.0828215669535
2022,1981.7513261187157
