Year,Rating
0,1500.0
2011,1717.8023791998405
2012,1725.0525751505818
2013,1751.8527157627502
2014,1784.7350487244023
2015,1851.0175018648706
2016,1920.3405177273012
2017,2037.0150900413914
2018,1995.3944825782653
2019,2236.9570487136048
2020,2082.036917873374
2021,2077.260364216324
2022,2170.2846594223424
