Year,Rating
0,1500.0
2011,1546.8269911953298
2012,1792.7729368741793
2013,1808.796411715653
2014,1660.811478898432
2015,1345.0611788442736
2016,1411.6360723141784
2017,1311.520525620484
2018,1659.0433854124096
2019,1627.8164786846503
2020,1719.1360074850895
2021,1425.3140241334713
2022,1710.3508061837108
