Year,Rating
0,1500.0
2012,1223.7389260857874
2013,1417.524040986545
2014,1472.077516128966
2015,1227.0464322738842
2016,1258.3140995090887
2017,1180.7628723011358
2018,1173.1747565665523
2019,1241.4349812494363
2020,1263.918770199629
2021,1441.515089620424
2022,1692.805964448199
