Year,Rating
0,1500.0
2012,1170.550886422222
2013,980.9877070056499
2014,821.6226994279982
2015,805.6358841403228
2016,720.2862864683726
2017,606.893585101418
2018,567.125607807159
2019,462.3979984362625
2020,372.6245467820779
2021,547.6202362242848
2022,459.4361644740794
