Year,Rating
0,1500.0
2011,1820.3886822687507
2012,2073.4485143140164
2013,2236.0875419159843
2014,2176.8813230260585
2015,2330.0988060305417
2016,2457.7853798726383
2017,2484.5788521927193
2018,2628.4409738297204
2019,2423.644853235873
2020,2561.8434732817523
2021,2571.55586878847
2022,2681.0191219982034
