Year,Rating
0,1200.0
2011,989.3733705008084
2012,790.243352842315
2013,553.206302652826
2014,209.3248115320278
2015,-88.09949890424531
2016,-425.5994989042453
2017,-742.2661655709119
2018,-1042.2661655709119
2019,-1328.6298019345481
2020,-1603.6298019345481
2021,-1869.0144173191634
2022,-2126.1572744620207
