Year,Rating
0,1200.0
2011,978.0876158814326
2012,920.1578574959038
2013,750.3231868426402
2014,481.67787387987624
2015,308.3425138514324
2016,-29.157486148567614
2017,-345.82415281523424
2018,-645.8241528152342
2019,-932.1877891788706
2020,-1207.1877891788706
2021,-1472.572404563486
2022,-1729.7152617063432
