Year,Rating
0,1200.0
2011,1427.171218381618
2012,1556.0094121365987
2013,1722.4275843247876
2014,1980.9723693064382
2015,2345.2580835921526
2016,2682.7580835921526
2017,2999.424750258819
2018,3299.424750258819
2019,3585.7883866224556
2020,3860.7883866224556
2021,4126.173002007071
2022,4383.315859149928
