Country,Rating,Rank
United States of America,4788.317640744403,1
Russia,4604.467651785401,2
Iran,4387.855796365947,3
Japan,4361.266373653843,4
China,4235.476201402398,5
Taiwan,4211.7215924682505,6
Romania,4168.454453109361,7
Singapore,4117.698757619232,8
Republic of Korea,3925.695460423914,9
Australia,3906.7502549857973,10
Sweden,3895.596208390628,11
Poland,3831.9600066916864,12
Bulgaria,3807.179173091878,13
Croatia,3791.103135642483,14
Lithuania,3785.4488566979803,15
Slovakia,3776.337525646895,16
Belarus,3745.650887269778,17
Czech Republic,3628.3575464755804,18
Canada,3560.893535445149,19
Vietnam,3547.773508697839,20
Thailand,3360.6940122156425,21
Hong Kong,3352.480978583788,22
United Kingdom,3312.905787355442,23
Latvia,3095.7276282500534,24
Estonia,3000.3460625961156,25
Serbia,2950.7586819927833,26
Israel,2944.7115140275714,27
Italy,2927.135101448379,28
Hungary,2917.415022343508,29
Kazakhstan,2903.230572547563,30
Brazil,2867.726783762423,31
Indonesia,2785.4017430605672,32
Ukraine,2775.010956092737,33
Germany,2741.5218927278565,34
Turkey,2689.7325575090017,35
France,2463.0665408225323,36
Finland,2216.199159300216,37
Mexico,2090.6126741402177,38
Malaysia,1857.282660775557,39
India,1608.8939084078586,40
South Africa,1441.83694843906,41
Netherlands,1303.0275573355248,42
Philippines,1228.2161309904945,43
Switzerland,1176.1780232153465,44
Armenia,825.6992361139128,45
Georgia,802.1669919818446,46
Peru,693.3120876537249,47
Macedonia,663.335130322711,48
Ecuador,550.0,49
Moldova,506.59720826269347,50
Slovenia,322.1864799158752,51
Belgium,319.23075764400124,52
Bangladesh,225.26306627231463,53
Egypt,152.43704348730105,54
Syria,71.4873261136953,55
New Zealand,1.0809776082264193,56
Saudi Arabia,-128.43190887645534,57
Colombia,-209.0337270296027,58
Greece,-309.196193737587,59
Spain,-554.8328199743586,60
Portugal,-672.4831111593976,61
Iceland,-742.1709495685445,62
Denmark,-765.9350612697842,63
El Salvador,-799.7863150886076,64
Austria,-818.6080659147291,65
Cuba,-823.5381708633579,66
Chile,-898.675872509535,67
Bosnia and Herzegovina,-959.252270255614,68
Macau,-961.9085747927212,69
Mongolia,-978.6437858997427,70
Dominican Republic,-980.3652350786217,71
Tajikistan,-1120.1751130420344,72
Uzbekistan,-1131.3873080513936,73
Palestine,-1189.2857142857142,74
Morocco,-1189.2857142857142,75
Argentina,-1217.0506211921406,76
Luxembourg,-1234.964333069216,77
Cyprus,-1250.7021265664894,78
Norway,-1295.4235300130094,79
Turkmenistan,-1307.373458544472,80
Kyrgyzstan,-1373.8319646220327,81
Bolivia,-1422.834596153456,82
Sri Lanka,-1430.215439402763,83
Ireland,-1441.7225683986999,84
Azerbaijan,-1474.9758635332255,85
Montenegro,-1504.346722451772,86
Jordan,-1516.637477854439,87
Tunisia,-1569.917029491876,88
Venezuela,-1750.9010919324019,89
Nigeria,-2031.6580111459675,90
