Year,Rating
0,1200.0
2011,1000.083129951055
2012,846.9292482542108
2013,581.8951783966752
2014,222.26465501937471
2015,-142.02105926633956
2016,-423.8213534744593
2017,-740.4880201411258
2018,-1040.4880201411258
2019,-1326.851656504762
2020,-1601.851656504762
2021,-1867.2362718893773
2022,-2124.3791290322342
