Year,Rating
0,1200.0
2011,1439.9458885714714
2012,1536.5407704523595
2013,1723.6835995239662
2014,1939.3605042150443
2015,2302.966548942458
2016,2640.466548942458
2017,2957.1332156091244
2018,3257.1332156091244
2019,3543.496851972761
2020,3818.496851972761
2021,4083.881467357376
2022,4341.024324500233
