Year,Rating
0,1200.0
2011,1193.294480807847
2012,1480.166785052064
2013,1587.17181966201
2014,1662.464733854516
2015,1788.7460075353047
2016,1903.6374911640387
2017,2220.304157830705
2018,2520.304157830705
2019,2806.6677941943417
2020,3081.6677941943417
2021,3330.5680256318556
2022,3587.7108827747124
