Year,Rating
0,1200.0
2011,939.5902358750365
2012,741.3787637916977
2013,473.2329306162287
2014,220.40058421912593
2015,-59.13169084420419
2016,-396.6316908442042
2017,-713.2983575108708
2018,-1013.2983575108708
2019,-1299.661993874507
2020,-1574.661993874507
2021,-1840.0466092591223
2022,-2097.189466401979
