Year,Rating
0,25.0
2011,37.401828186522906
2012,29.643410362714263
2013,31.950342263394965
2014,33.9762810091259
2015,34.277792714064766
2017,29.410687840918953
2018,31.845626426968174
2019,31.354894473276083
2020,30.258050069223657
2021,29.56161300809252
2022,31.372943716790193
