Year,Rating
0,1200.0
2011,1550.67450913183
2012,1816.1869825301023
2013,1975.8694360725376
2014,2164.4986887937075
2016,2367.7081813639193
2017,2669.2116636324595
2018,2985.878330299126
2019,3285.878330299126
2021,3510.4488566979803
2022,3785.4488566979803
