Year,Rating
0,1200.0
2011,1290.211217495707
2012,1465.5197745310554
2013,1857.5302747144124
2014,2128.721348349342
2016,2437.658208000349
2017,2717.565905360325
2018,3034.2325720269914
2019,3334.2325720269914
2021,3620.596208390628
2022,3895.596208390628
