Year,Rating
0,1200.0
2011,1110.4407761910486
2012,1096.4001270229496
2013,1115.914663375433
2014,1169.8135226883912
2016,1085.8914920610587
2017,987.802430510135
2018,710.0124702881033
2021,802.6068292684126
2022,825.6992361139128
