Year,Rating
0,1200.0
2011,1439.9458885714714
2012,1456.9294547777793
2013,1852.4028930817633
2014,2054.5311970677008
2016,2275.57283261218
2017,2613.07283261218
2018,2929.7394992788463
2019,3229.7394992788463
2021,3516.103135642483
2022,3791.103135642483
