Year,Rating
0,1200.0
2011,1179.8660897493044
2012,1227.8503490870748
2013,1340.0396752811357
2014,1379.8143460621327
2016,1531.4902722896195
2017,1868.9902722896195
2018,2065.7714650847424
2019,2365.7714650847424
2021,2652.135101448379
2022,2927.135101448379
