Year,Rating
0,1200.0
2011,1403.9211103070386
2012,1635.9522791167149
2013,1956.868905230468
2014,2356.868905230468
2015,2721.1546195161823
2016,3058.6546195161823
2017,3375.321286182849
2018,3675.321286182849
2019,3961.6849225464853
2020,4236.684922546485
2021,4502.0695379311
2022,4759.212395073957
