Year,Rating
0,1200.0
2011,764.7622233876713
2012,390.4791770980275
2013,-59.52082290197251
2014,-459.5208229019725
2015,-823.8065371876868
2016,-1161.306537187687
2017,-1477.9732038543534
2018,-1777.9732038543534
2019,-2064.33684021799
2020,-2339.33684021799
2021,-2604.721455602605
2022,-2861.8643127454625
