Year,Rating
0,1200.0
2011,1525.1551823964596
2012,1776.2084891606833
2013,1996.006781942025
2014,2273.6335358835904
2015,2637.9192501693046
2016,2975.4192501693046
2017,3292.085916835971
2018,3592.085916835971
2019,3878.4495531996076
2020,4153.449553199607
2021,4418.834168584222
2022,4675.977025727079
