Year,Rating
0,1200.0
2011,1468.681494938316
2012,1739.8007094912045
2013,2031.0597070466706
2014,2363.3265862247968
2015,2727.612300510511
2016,3065.112300510511
2017,3381.7789671771775
2018,3681.7789671771775
2019,3968.142603540814
2020,4243.142603540814
2021,4508.527218925429
2022,4765.670076068286
