Year,Rating
0,1200.0
2012,835.9848132528782
2013,502.33594463100394
2014,135.7519922884165
2015,-264.2480077115835
2016,-628.5337219972978
2017,-966.0337219972978
2018,-1282.7003886639645
2019,-1582.7003886639645
2020,-1869.064025027601
2021,-2144.064025027601
2022,-2409.4486404122163
