Year,Rating
0,1200.0
2011,989.3733705008084
2012,804.088909424579
2014,648.303252679802
2015,448.80303235458956
2016,327.1240148287636
2017,116.68393107426026
2018,-115.90604203186702
2019,-320.72561518140935
2021,-607.0892515450457
2022,-882.0892515450457
