Year,Rating
0,1200.0
2015,946.7428008484559
2016,631.0318392809661
2017,499.80386982195097
2018,228.02041817105663
2019,28.14967130098085
2020,-219.72753533319528
2021,-217.3202881440084
2022,-325.9068856244735
