Year,Rating
0,1200.0
2011,1010.298515425056
2012,823.2806612912624
2013,646.5866975462035
2014,478.32166412951165
2015,243.7717451474391
2016,-20.249246656657206
2017,-336.9159133233238
2018,-636.9159133233238
2019,-923.2795496869602
2020,-1198.2795496869603
2021,-1463.6641650715756
2022,-1720.8070222144327
