Year,Rating
0,1500.0
2011,1675.918070205571
2012,1792.5662999289427
2013,1653.2868524189198
2014,1580.0152652849529
2016,1692.2374441427799
2017,1559.9597504699366
2018,1351.9179604749054
2019,1583.9014639060238
2021,1526.2258552867286
2022,1442.6041945467462
