Year,Rating
0,1500.0
2011,1752.2696690605158
2012,1959.1644927277105
2013,1881.1946680105002
2014,2026.4847781159938
2016,2134.2244584781483
2017,2269.628762836404
2018,2351.550254423132
2019,2405.0815638705003
2021,2380.7366759213846
2022,2397.799622931302
