Year,Rating
0,1500.0
2011,1505.6852668076676
2012,1548.6498069700187
2013,1444.0871604398055
2014,1196.99548498822
2016,1087.2656033761327
2017,1140.5791257335798
2018,1091.1325116478079
2019,1118.035257907706
2021,1216.0950186099044
2022,1160.8558605837318
