Year,Rating
0,1500.0
2011,1653.6254347208917
2012,1846.027701921784
2013,1950.77157881458
2014,2001.985199780309
2016,1971.756032233036
2017,2037.2436456705584
2018,1974.1382681954906
2019,2013.0757764383861
2021,2153.0628587467518
2022,2189.579559234257
