Year,Rating
0,1500.0
2011,1652.099829569088
2012,1661.0086795383206
2013,1771.6768286269712
2014,1907.8385438342702
2016,1843.555743725746
2017,1906.1142461062307
2018,1816.199766369773
2019,1813.1507849584384
2021,1808.8120078778334
2022,1469.039442395093
