Year,Rating
0,1500.0
2011,1517.50753651063
2012,1625.7357012054902
2013,1596.3144576519799
2014,1541.5901171660857
2017,1750.5292365860655
2018,1933.0124965559671
2019,2072.9884842904107
2021,2134.1491774378173
2022,2239.2223110082027
