Year,Rating
0,1500.0
2011,1714.1680387082097
2012,1917.810275866329
2013,1852.1997100649214
2014,1743.9893329004249
2016,1574.0043924160962
2017,1528.25154144414
2018,1433.6013051945363
2019,1401.1896535992428
2021,1574.5963998636646
2022,1729.433597028249
