Year,Rating
0,1500.0
2011,1252.9803475888207
2012,1152.3791594095014
2013,1125.8973793255327
2014,1042.4204175244365
2016,1107.855076258324
2017,1283.5536396899577
2018,1216.7469900413746
2019,1288.9506708666297
2021,1467.1972005202701
2022,1426.0623163285406
