Year,Rating
0,25.0
2011,26.521586342890682
2012,22.65951585342185
2013,16.58891426868641
2014,16.718496761924282
2018,16.12104416258047
2019,16.55280809461123
2020,17.08554621891847
2021,16.688879323528525
2022,14.985910264175365
