Year,Rating
0,25.0
2011,25.56359038108126
2012,16.224159861328996
2013,14.605030722701708
2014,15.649391828582207
2018,15.483842826828855
2019,15.753430882094117
2020,17.570057453225825
2021,19.478366127887142
2022,18.301051074162178
