Year,Rating
0,25.0
2011,26.789878503093007
2012,34.60171677406426
2013,36.984589669214195
2014,38.850473554568104
2018,38.822975725089314
2019,40.087551494529556
2020,39.524431976780555
2021,39.7493161961893
2022,41.3732481609821
