Year,Rating
0,25.0
2011,24.985557307735196
2012,30.21903103104198
2013,29.085992435154612
2014,29.255158140305902
2018,30.712960705483034
2019,33.903402258009386
2020,33.09623777124002
2021,32.09247651060765
2022,33.01894437989094
