Year,Rating
0,25.0
2011,26.61119245009662
2012,29.10269501479508
2013,27.03385532351024
2014,23.79883630164358
2018,20.958692698906642
2019,19.492417944961034
2020,18.720843962099107
2021,18.428783523498193
2022,17.95792992716957
