Year,Rating
0,25.0
2011,9.51035219961522
2012,17.037273102391968
2013,17.322312030825486
2014,17.767919543354115
2015,16.327731272075997
2016,18.22789611255006
2017,20.18706987806428
2018,21.24422697155367
2019,21.894625896608442
2020,22.94665548019675
2021,24.23249748361627
2022,25.284254210645116
