Year,Rating
0,25.0
2011,51.565149876596706
2012,55.960640110990965
2013,57.059617170987394
2014,58.56726511744438
2015,59.09420551721911
2016,59.05518075680065
2017,60.40056761780858
2018,61.011308812328195
2019,61.990431735067304
2020,62.44566143434188
2021,62.761276583385296
2022,63.15285747376053
