Year,Rating
0,1200.0
2011,1110.4407761910486
2012,1039.775397145209
2013,1115.6971106932965
2016,1159.099189430911
2019,1232.9360148288697
2020,1339.4059690044387
2021,1479.2165988930903
2022,1622.419190374963
