Year,Rating
0,1200.0
2011,1087.9996900252172
2012,1025.7432435222936
2013,1032.1161344316847
2016,838.8147487072823
2019,546.6493656194361
2020,209.14936561943614
2021,-107.51730104723049
2022,-407.5173010472305
