Year,Rating
0,1200.0
2011,1282.8537046167985
2012,1314.4608482658352
2013,1460.7561476161432
2016,1669.9205089877648
2019,1981.0560063008836
2020,1941.0962587280414
2021,1909.1532089598759
2022,2085.4666322232138
