Year,Rating
0,1200.0
2011,1000.083129951055
2012,971.0403561156862
2013,853.3912907567205
2016,717.0782688763821
2019,665.0177462109111
2020,538.3607797475178
2021,221.69411308085114
2022,242.99229832724836
