Country,Rating,Rank
China,2113.216868674049,1
Russia,2088.469433371125,2
Poland,2073.4485143140164,3
United States of America,2073.1256766115544,4
Belarus,2039.758051245216,5
Croatia,2023.5683108738892,6
Iran,2000.6671370165493,7
Japan,1987.02843137493,8
Vietnam,1927.3371407961956,9
Czech Republic,1919.075716372747,10
Romania,1914.0388761097402,11
Ukraine,1903.025823150529,12
Republic of Korea,1888.9773368439949,13
Singapore,1835.002185690892,14
Hungary,1823.7452074279906,15
Indonesia,1800.7402361763134,16
Hong Kong,1799.1532196617188,17
Macedonia,1792.7729368741793,18
Bulgaria,1789.6884988431088,19
Taiwan,1760.0674435054018,20
Canada,1741.5526855044054,21
Italy,1740.214405454522,22
Brazil,1738.2808626104857,23
Serbia,1733.3862815585476,24
Egypt,1727.9344984666084,25
France,1725.0525751505818,26
Slovakia,1708.4857822447634,27
Thailand,1707.7548475016247,28
Armenia,1704.2278818885368,29
Latvia,1694.8676093374509,30
Sweden,1687.4643221483984,31
Kazakhstan,1674.0387820044227,32
Israel,1672.0653748463064,33
Lithuania,1671.7263977326138,34
Georgia,1659.4105903044447,35
Australia,1623.3730563086685,36
Turkey,1581.913921697999,37
Austria,1530.0673835584514,38
Mexico,1527.4060624416618,39
New Zealand,1514.2035041349852,40
Bangladesh,1475.5546147139403,41
India,1442.691972313867,42
Finland,1436.9347459899143,43
Colombia,1427.5492752426026,44
Germany,1426.0111104197215,45
Switzerland,1423.5805382658782,46
Cuba,1420.8900093344964,47
Greece,1418.5683473515503,48
Spain,1387.0713267608435,49
Denmark,1372.9187217887675,50
Slovenia,1366.6982761022,51
Turkmenistan,1350.4039878126146,52
Portugal,1348.9209876340358,53
Mongolia,1339.7017904507259,54
Syria,1332.6906612305904,55
Tajikistan,1308.4053351954265,56
Bosnia and Herzegovina,1306.8772386911178,57
Belgium,1303.4518316617684,58
South Africa,1297.0397622445014,59
Estonia,1276.3166718735324,60
United Kingdom,1230.6128455779046,61
Malaysia,1223.7389260857874,62
Trinidad and Tobago,1198.1765481703405,63
Norway,1184.3824250499006,64
Netherlands,1180.5662547564148,65
Luxembourg,1180.077235306193,66
Bolivia,1170.550886422222,67
Moldova,1168.3983403276213,68
Venezuela,1162.1794516093232,69
Argentina,1136.3169736304865,70
Libya,1127.7138947772942,71
Chile,1125.762770016875,72
Kyrgyzstan,1069.708903020568,73
Azerbaijan,1068.2121318109907,74
Montenegro,1013.5573419780284,75
Ireland,990.2207901224033,76
Macau,970.5229894614232,77
Cyprus,963.3400700717353,78
Albania,958.4765733957267,79
Nigeria,898.9434620801279,80
Kuwait,896.5742379092352,81
