Year,Rating
0,25.0
2011,10.483944884765934
2012,10.12241529540072
2013,11.861231370879628
2016,9.970909311075486
2019,13.352353401891792
2020,10.73357266071164
2021,11.449597225392328
2022,10.925123499867135
