Year,Rating
0,25.0
2011,34.56965763430953
2012,25.80628719962863
2013,29.876179622491843
2014,32.54014767184401
2015,35.02017234999561
2017,34.301117183620086
2018,36.727855499135615
2019,36.149966926446524
2020,34.5756357273732
2021,34.659807768462024
2022,35.78552591253204
