Year,Rating
0,25.0
2011,38.767045105759415
2012,44.10687857049068
2013,48.03272913911851
2014,48.39668650533706
2015,48.44831627021795
2016,47.11226367873359
2017,48.516028682106935
2018,48.284680660241285
2019,47.66531177311516
2020,47.894583601999265
2021,47.55523285516374
2022,48.05136608966335
