Year,Rating
0,25.0
2011,22.398539744145076
2012,24.711159742135745
2013,23.26636959763971
2014,18.807516087502997
2015,18.717612183100137
2016,17.94314990729252
2017,19.042663216658635
2018,19.48093458368199
2019,19.704722787242723
2020,19.69649740458832
2021,18.436938908284375
2022,18.942543282655855
